Title,Date,Review,Hotel_Name,X,Y
A slice of China in Pattaya,ส.ค.2019,"The small market has a chinese décor with dragon motifs, Chinese text and a predominance of red and gold. Entry is through a large Chinese style gate and there are chinese themed buildings inside. It is a slice of China in Pattaya with the usual assortment of restaurants and bars. If you like Chinese food or sea food, you can eat here. Otherwise, it is great for a quick look around and some photos.",โซโหทาวนพทยาไทย,12.947358,100.889198
唐人街,ม.ค.2020,いかにも中華街　といった感じの場所で、看板では「唐人街」となっていました。簡単に言うと、屋外にあるフードコートで、シーフード料理店がたくさん並んでいました。,โซโหทาวนพทยาไทย,12.947358,100.889198
Don’t expect too much,พ.ย.2019,"This is an area catering to tourists from China. The shops here are mainly selling Chinese food and souvenirs.

The entrance is a traditional Chinese gate decorated with dragon carvings and sculptures.",โซโหทาวนพทยาไทย,12.947358,100.889198
パタヤの唐人街,พ.ค.2019,"セカンドロード沿いのターミナル21の近くに中華街っぽい街並みを見つけたので寄ってみました。
入り口には青龍門という中華風のカラフルな門があり、芭提雅唐人街と書かれた看板が出ています。
中華料理店がたくさん並んでいますが日中は営業していないようでした。",โซโหทาวนพทยาไทย,12.947358,100.889198
Tidak Ada Yang Spesial,ส.ค.2019,"Hanya secuil ""pecinan"" mini yang kalau malam jadi pujasera terbuka dengan menu mayoritas kuliner asal negeri tirai bambu. Kayanya sengaja dibuat untuk mengakomodir wisatawan Cina yang memang mendominasi. Tidak ada yang spesial sih..",โซโหทาวนพทยาไทย,12.947358,100.889198
센딴 마리나 옆의 중국풍 거리,มิ.ย.2019,"센딴 마리나 쇼핑몰옆에 있어 찾기는 쉽다
중국풍으로 빨갛게 장식되어 잘 보인다
간단한 요리 파는 식당과 과일 파는 곳, 기념품파는
곳등으로 구성되었다
딱히 일부러 찾아갈 정도는 아닌것같다",โซโหทาวนพทยาไทย,12.947358,100.889198
Little china town!,พ.ค.2019,"Walked past this place and it looked like a mini china town in pattaya. Decided to walk around to have a look. Most of the restaurant were selling Chinese food, most probably catering to the mass Chinese tourists you find in pattaya. Other than the Chinese food, really nothing much to this place.",โซโหทาวนพทยาไทย,12.947358,100.889198
뭐 우선 시내 중심가라 안볼 수 없는 거리구요,มิ.ย.2018,"빅씨 알카자쇼장 뭐 다 이렇게 붙어 있는 곳이라 지나다니면서 보시게 될 텐데요
예전에 칙칙했던 거리를 중국풍으로 싹 리노베이션했더라구요 주고 중국 음식점느낌입니다. 신기한건 물건 파는 사람들이 몇 년 전에는 영어와 러시아말만 하더니 이제는 중국말만 하네요. 참 먹고사는게 뭔지... 어찌됐든 끝에는 중국풍 사원 비스므레 한것도 있어 크진 않지만 구경해보세요",โซโหทาวนพทยาไทย,12.947358,100.889198
재밌어요,ก.พ.2019,오랜만에 이렇게 번잡한 시장에서 구경을 하고 사람들도 만나니 너무 신나는 시간이었습니다. 한동안 기억에 남을 것 같아요,โซโหทาวนพทยาไทย,12.947358,100.889198
Touristy place with picturesque Chinese style gate,ก.พ.2019,"Self proclaimed Chinatown of Pattaya (statement pretty much false). Dedicated mostly for outdoor food court with some addition of tourist shopping (souvenirs, fruits and vegetables, snacks to go, nothing really special anyway). Not much is happening here before sunset, it becomes alive after dark. Food is pretty average, yet passable, prices are inflated, since most of customers are tourists with no idea of local prices.",โซโหทาวนพทยาไทย,12.947358,100.889198
โบสถ์เล็กๆในพัทยา,ธ.ค.2016,โบสถ์คริสต์ บนถนนสุขุมวิท บนพื้นที่เล็กๆ ด้านข้างติดกับมัสยิด ถเามองจากด้านหน้าจะเหฌนหอระฆัง มองดูเหมือนวัดไทย,โบสถเซนตนโคลสพทยาไทย,12.934411,100.900909
โบสถ์เล็ก ๆ ที่สวยงาม,ธ.ค.2018,เราได้ไปเยี่ยมชมโบสถ์ที่ได้รับการดูแลอย่างดีแห่งนี้ในช่วงวันหยุดที่พัทยา โบสถ์แห่งนี้มีขนาดเล็ก แต่ได้รับการดูแลอย่างดีพร้อมการตกแต่งที่สวยงามและด้านหลังของโบสถ์มีสุสานที่ตกแต่งอย่างสวยงามด้วยต้นไม้และดอกไม้ซึ่งในตอนแรกเราเข้าใจผิดว่าเป็นสวนเมื่อเราเห็นจากระยะไกล สถานที่นี้ดีสำหรับการหยุดพักระหว่างทางอย่างรวดเร็ว,โบสถเซนตนโคลสพทยาไทย,12.934411,100.900909
คริสตจักรโรมันคาทอลิคในภาษาอังกฤษ,ก.พ.2019,"street Nikolaus ตั้งอยู่ที่ถนนพัทยากลาง (ถนนพัทยากลาง) และถนนสุขุมวิท คุณสามารถนั่งรถเมล์เปิด (สองแถว) ได้ 10 บาทต่อการนั่ง

ดูเหมือนว่าคริสตจักรจะไม่มีเว็บไซต์ดังนั้นนี่คือสำเนาของตารางเวลาจำนวนมาก",โบสถเซนตนโคลสพทยาไทย,12.934411,100.900909
peacefull,มิ.ย.2018,ฉันได้ผ่านไปหลายสิบครั้งและตัดสินใจที่จะมองใกล้ชิดมากขึ้น - มันหนาแน่นเมื่อพวกเขาเพิ่งจะเสร็จสิ้นการให้บริการรำลึกถึงผู้มีพระคุณในยุโรปในท้องถิ่น - คริสตจักรเป็นเรื่องผิดปกติที่ด้านข้างเปิดกว้างขึ้นทำให้เกิดพื้นที่ที่ใหญ่กว่าที่ดูเหมือน - ที่ ด้านหลังมีสุสานที่มีขนาดเล็กเป็นอย่างดี - หอระฆังเป็นอาคารที่แยกจากกันอยู่ตรงกลางด้านหน้า - สะดวกในการจอดรถและคุ้มค่ากับการหยุดพักช่วงเงียบ ๆ ในเมืองอันคึกคักนี้,โบสถเซนตนโคลสพทยาไทย,12.934411,100.900909
สวยดี,พ.ย.2017,ฉันไปเที่ยวชมในตอนกลางคืนลงไปที่ถนนสุขุมวิทจริงๆมันก็น่ารักมาก ทางเข้าของโบสถ์ที่งดงามได้,โบสถเซนตนโคลสพทยาไทย,12.934411,100.900909
St Nikolaus Church ... พัทยา,พ.ย.2017,โบสถ์ที่สวยงาม w ไทยมากสร้างขึ้นใหม่แต่มันก็เป็นโบสถ์คาทอลิกที่สร้างขึ้นมานานกว่า 50 ปีที่ผ่านมา ... มีมวล 3 ในวันอาทิตย์ที่ 830 โมงเช้า 10 30 โมงเช้าและเวลาบ่าย 4 โมงครึ่งในภาษาอังกฤษ อยู่ด้านหลังโบสถ์ที่พวกเขาได้คุยกับ 230 ชิ้นของดินแดนที่คนไทยซื้อมันสำหรับฝังคนตาย ... แต่ทุกทุกวัน 46:22 ปุโรหิตจะอวยพรแก่จิตวิญญาณของเขาได้,โบสถเซนตนโคลสพทยาไทย,12.934411,100.900909
เป็นสถานที่ที่ดี vey ช่วยฉันใส่มัน!,มิ.ย.2017,สถานที่ดีอะไรอย่าง ดำเนินการโดยคริสตจักรคาทอลิก! ภาพวาดที่ใช้แสดงประวัติศาสตร์ของชาวคริสต์ พร้อมโยนในไม่กี่รายการตลก คุ้มค่าการเยี่ยมชม,โบสถเซนตนโคลสพทยาไทย,12.934411,100.900909
อีสเตอร์ ในพัทยา,เม.ย.2017,เรามาเที่ยวที่พัทยาในช่วงเวลาที่ 2560 และเทศกาลอีสเตอร์ Songkranth น้ำในประเทศไทย โบสถ์เป็นสุสานหอย และดังนั้นมันจึงมีเก็บไว้อย่างสวยงาม,โบสถเซนตนโคลสพทยาไทย,12.934411,100.900909
ภาษาอังกฤษมวลในพัทยา,มี.ค.2017,"โบสถ์โบราณประมาณ 15 นาทีจากใจกลางเมืองพัทยา (โรงแรมฮาร์ดร็อคพื้นที่)
มวลเป็นภาษาอังกฤษบนนั่ง @ @ 6 โมงเย็น และวันอาทิตย์ 8 . 30 am หลังจากที่มวลน้ำชา และขนมขบเคี้ยวมีบริการฟรีสำหรับทุกคน แท็กซี่บางคนอาจไม่รู้ว่าที่นี่จึงรู้ว่ามันอยู่ใกล้กับท่าเรือ และห้างสรรพสินค้าบิ๊กซีเพิ่มเติม",โบสถเซนตนโคลสพทยาไทย,12.934411,100.900909
OK,ม.ค.2016,นี่เป็นโบสถ์เล็กๆที่นี่ ไม่มีอะไรพิเศษ คุณสามารถไปเยือน ถ้าคุณอยากจะไปสวดมนต์ ถ้าคุณเป็นนักท่องเที่ยวคุณจึงไม่ควรพลาด,โบสถเซนตนโคลสพทยาไทย,12.934411,100.900909
Очередной торговый центр,พ.ย.2016,"Royal Garden Plaza - там находится этот ""театр ощущений"", может некоторым и понравится, но по мне - немного уже устарело..",โรงภาพยนตรทะลมตพทยาไทย,,
Напоминает 4д кино,ก.ย.2015,"Нечто нашего 5д, 4в кинотеатра, где можно смотреть короткие фильмы, и ощущать себя в центре событий. Ничего экстраординарного, и заслуживающего специальных рекомендаций для посещения. Но если будет желание, находясь в центре города заглянуть, то можно. Находится Ройял Гарден Плаза, в центре города в первой линии от пляжа.",โรงภาพยนตรทะลมตพทยาไทย,,
"Relaxing, soothing and face melting",ก.ย.2019,A wonderful upmarket venue with very reasonable prices. They offer wonderful standard massages as well as 1 hour face massage and herbal massage which I highly recommend.,โอรงมาสสาจสปาพทยาไทย,,
עיסוי מקצועי ואיכותי,ก.ย.2019,מכון עיסוי איכותי. בסוף סוי 13. צוות נעים ואיכותי.מסאג ברגליים ראש וצוואר עלה 250 באט. והיה שווה כל באט. מומלץ!!!,โอรงมาสสาจสปาพทยาไทย,,
The best!!!,ก.พ.2019,"Best massage ever!!! the staff very friendly and lovely
Highly recommended if you come to pattaya !!!",โอรงมาสสาจสปาพทยาไทย,,
Unprofessional unfriendly humiliating,มิ.ย.2019,"Worst experience I ever had. Very unprofessional. I opted for one hour massage but they finished in 40 minutes only. On asking, they told me that you went to use the toilet so your time has finished early my friends were also doing the same massage, but they were also complaining about finishing it early and on asking, he just, very arrogantly pointed that I should go out of the massage parlour.",โอรงมาสสาจสปาพทยาไทย,,
Relaxing,ต.ค.2018,"1st time in this massage place. Atmosphere very relaxed with plenty of space.

Had a foot massage for 200thb. Im very fussy with people touching my feet, but i fell asleep, so that pretty much tell you everything you need to know.",โอรงมาสสาจสปาพทยาไทย,,
Nice place. Good massage.,ก.ย.2018,We went twice with our kids in tow. It was no problem for them to sit with us. The 2 massages I had were nice and relaxing. Not sure if there are 2 O ring shops. One in Pattaya and one in Jomtien. We visited the shop in Pattaya.,โอรงมาสสาจสปาพทยาไทย,,
Best Massage in Pattaya,ก.ย.2018,"Best Massage in Pattaya and probably the best in Thailand
Very Clean Massage Areas
Very Polite and well trained staff
Can come with Family and even teenage Kids for a massage as this place offers Professional Traditional Thai Massage.

Usual treatment time 1 Hr
Foot Massage Bhat 200 or Thai Massage Bhat 250
Is very economical but the results are amazing and relaxing

I have been coming here for many years now and always look forward to a great massage here.",โอรงมาสสาจสปาพทยาไทย,,
Массаж,ส.ค.2018,"Делали массаж ног и массаж головы и плеч с подругой , самый худший массаж, который мы делали в Паттайе. Даже я лучше массаж делаю, чем это потирание пальцем. У подруги вообще просто голову слегка почесали и виски слегка потёрли.",โอรงมาสสาจสปาพทยาไทย,,
Average,มิ.ย.2018,"We walked this place and decided to walk in. We have tried a number of these massage joints and were always disappointed. The lady collected our money even before my massage begins so it’s sounds a bit weird. Until I read the reviews here then I know why.

Personally, my leg massage was not too bad. Though the ladies were chatting among themselves all the time. Don’t think the owner cares anyway as her face doesn’t show any enthusiasm at all. But polite and looked pretty hostile.",โอรงมาสสาจสปาพทยาไทย,,
마사지가 아니라 폭력을 하는 가게,พ.ค.2018,"마사지를 조금 세게 해달라고 부탁을 했더니
엄청 세게해서 너무 아팠습니다.
참지 못하고 아프다고 했더니
“니가 세게 해달라고 했잖아”
하면서 계속 세게했습니다.
마사지가 아니라 폭력이었습니다. 보란듯이 더욱 더 세게해서 참지못한 나는 다시 한번 아프다고 했습니다. “니가 나한테 명령(order)했으니 나는 계속 세게할거야”하며 고집을 부리며 폭력을 가했습니다

나는 너에게”명령(order)한 게 아니고 알려(inform)준거다. 근데 왜 일부러 더 아프게 해?”했더니 못알아듣는척 하며 계속 “난 계속 세게할거야”만 반복 합니다.

말이 안통하니 참지못하고 마사지사 체인지를 요구했더니 매니저가 와서 마사지사를 체인지 할거면 요금을 2배로 내라는 겁니다.
그래서 그럼 여기서 끝내겠다 했더니
1시간 요금을 다 줘야한다는 황당한 말을 합니다

30분도 받지 않았는데 왜 그래야 하냐 하니까
30분을 받든 1시간을 받든 원래 요금을 지불해야 한다고 합니다. 그럼 마사지사가 사과를 하면 1시간 금액을 다 지불하겠다 하니까 마사지사가 절대 사과를 못하겠답니다.
그럼 나도 돈을 주지 않겠다 하니까
너가 돈을 안주면 경찰을 부르겠다.하며 협박을 했습니다. 결국 경찰을 부르고 경찰에게 얘기했더니 30분 값만 내라고 했습니다.

사과도 받고싶다고했거니 태국경찰은 마사지사한테 묻지도 않고 그냥 그건 안된다.
니가 이해해라고 했습니다

돈이야 얼마든 줄 수는 있지만 그들의 뻔뻔한 태도에 아주 경악을느끼고 상처를 받았습니다.
정말 돈에 미친 사람들같고 서비스가 아주아주 최악입니다.
마사지를 받으러 갔다가 상처를 받고 돌아갔습니다
돈주고 기분망치고 상처를 받는 곳 ..최악입니다
절대로 절대로 가지마십시오",โอรงมาสสาจสปาพทยาไทย,,
นวดน้ำมันร้อน,ธ.ค.2019,บริการดีมากค่ะ สถานที่สวนงามเหมาะแก่การพักผ่อน สะอาด พนักงานให้คำแนะนำดี พนักงานนวดนวดได้ดีเลือกได้ว่าอยากได้เบาหรือหนัก นวดเสร็จแล้วสบายตัวมาก,โอเอซสสปาพทยาไทย,12.906308,100.870094
สปาดี บริการยอดเยี่ยม,ก.ย.2017,ประทับใจโอเอซีส สปา มาก เทอราพิสดีงาม รู้สึกดีมากเลยค่ะ น้ำหนักนวดของพนักงานก็ได้ตามที่แจ้งเลย งานนี้ฟินมาก บริการก็ดี หากไปพัทยาก็จะแวะไปอีกค่ะ ติดใจ ๆ,โอเอซสสปาพทยาไทย,12.906308,100.870094
ผ่อนคลายอย่างแท้จริง,ก.ย.2017,"ได้ลองมานวดที่โอเอซิสสปาพัทยา สถานที่สวย บริการดี เทอราปิสนวดดีได้มาตรฐานเหมือนกันหมด ไม่ว่าจะไปนวดสาขาไหน ก่อนนวดมีแบบสอบถามให้กรอก เราสามารถระบุจุดที่ต้องการเน้น หรือหลีกเลี่ยง รวมไปถึงน้ำหนักมือในการนวดได้ แพ็คเกจนวดก็มีหลายหลายให้เลือก ราคาสูงหน่อยแต่การบริการและฝีมือการนวดดีงาม

ครั้งนี้ลอง AYURVEDA PACKAGE ใช้เวลานวด 2 ชม. ผสมผสานระหว่างการนวดศีรษะ หมักผม นวดตัวด้วยน้ำมันร้อน เป็นการกระตุ้นการไหลเวียนของเลือด ตลอดการนวดจะมีการเปิดดนตรีคลอเบา ๆ แอร์ไม่เย็นมากเพื่อไม่ให้เราหนาว เวลาขยับก็ไม่โป๊ มีผ้าบังตลอด สบายจนแอบหลับไปหลายรอบ นวดเสร็จอาบน้ำแต่งตัวแล้วไปเป่าผมที่ห้องน้ำด้านล่าง พอมานั่งที่โซนรับรองก็จะมีผลไม้และเครื่องดื่มอุ่น ๆ มาเสิร์ฟ พร้อมให้ทำแบบสอบถามความพึงพอใจ โดยรวมแล้วชอบและประทับใจมาก ๆ",โอเอซสสปาพทยาไทย,12.906308,100.870094
Relaxing Spa in Secret Garden,ม.ค.2016,สปาแท้แท้ ในพัทยา และราคาสมเเหตผล หายาก ลองหลายที ทีสุดก้อเจอ สปาซ่อนอยู่ในสวน สงบร่มรื่นชอบมาก Book online 25% คุ้มเกินราคา พนักงานทำหน้า อบรมมารยาท มาได้ดีน่ารักมาก มืออาชีพ ไม่ผิดหวังถ้าจะใช้บริการต่อเรื่อยเรื่อย Real Spa in Pattaya,โอเอซสสปาพทยาไทย,12.906308,100.870094
การบริการที่ดีเยี่ยม,ก.ย.2015,ได้มีโอกาสไปใช้บริการทุกที่ ไม่ว่าจะเป็นเชียงใหม่ ภูเก็ต กรุงเทพ และนี่คืออีกที่ที่ได้มาลอง การบริการของพนักงานดีมาก ตั้งแต่พนักงานขับรถ พนักงานต้อนรับ พนักงานนวด ทุกคนยิ้มแย้มแจ่มใส และบริการด้วยความเต็มใจของการบริการ สมชื่อกับโอเอซิสสปา,โอเอซสสปาพทยาไทย,12.906308,100.870094
ดี,ธ.ค.2019,สมบูรณ์แบบมากจากการรับและส่งกลับโรงแรม สภาพแวดล้อมที่ดีและหมอนวดเป็นมืออาชีพมาก,โอเอซสสปาพทยาไทย,12.906308,100.870094
ยอดเยี่ยม,ธ.ค.2019,มันช่างเป็นประสบการณ์ที่ยอดเยี่ยมมาก บรรยากาศดีมากและพนักงานได้รับการฝึกฝนมาเป็นอย่างดี พวกเขาสุภาพและเอาใจใส่,โอเอซสสปาพทยาไทย,12.906308,100.870094
การนวดของกษัตริย์และราชินี,ธ.ค.2019,นี่เป็นแพ็คเกจนวดสองชั่วโมงซึ่งเป็นสิ่งที่สมบูรณ์แบบสำหรับเราในวันคริสต์มาส สวยสะอาดและนักบำบัดยอดเยี่ยมมาก!,โอเอซสสปาพทยาไทย,12.906308,100.870094
โอ้พระเจ้า...,พ.ย.2019,มันเป็นวันที่ฝนตกในจอมเทียน . ดังนั้นฉันจึงคุยกับพวกเขาและจองสปาเต็มวันที่นี่ . คนขับรถกำลังรอที่ล็อบบี้ที่โรงแรมของฉันและขับรถไปส่งที่สปา . และสปาเป็นอย่างไร . สถานที่เงียบสงบและสวยงามมาก . มีการรักษาหลายครั้งและพวกเขาทั้งหมดสวมใส่ที่ยอดเยี่ยม . มันเป็นหนึ่งในสถานที่ที่แพงกว่าในพัทยา / จอมเทียน . แต่คุณภาพดีจริงๆ . ฉันจะกลับมา.,โอเอซสสปาพทยาไทย,12.906308,100.870094
กลุ่มอาการออฟฟิศของฉันหายที่นี่,พ.ย.2019,"ฉันทรมานกับอาการปวดไหล่และปวดหลังมาตั้งแต่ต้นปีนี้ จากนั้นฉันตัดสินใจที่จะไปสปาแค่อยากจะรู้สึกผ่อนคลาย พนักงานที่โอเอซิสแนะนำให้ฉันไปใช้ ""King Massage"" ซึ่งเป็นความพิเศษสำหรับอาการออฟฟิศ ฉันรู้สึกดีขึ้น

จากนั้นฉันก็ใช้การนวดสมุนไพรเป็นเวลาสองสัปดาห์ติดต่อกัน ตอนนี้ความเจ็บปวดก็หายไป!

ขอบคุณสำหรับนักบำบัดและพนักงานที่ให้การดูแลที่ดีและเป็นมืออาชีพด้วยมาตรฐานเดียวกัน",โอเอซสสปาพทยาไทย,12.906308,100.870094
paradise,ก.พ.2020,"Отличное место! Очень дружелюбные владельцы и их питомцы! Вход 150 бат (1 напиток из меню входит в стоимость). Словами не описать, в общем, все кто любит собак, очень рекомендую!",โฮงโฮงคาเฟพทยาไทย,12.95507,100.913879
Very nice dog cafe,พ.ค.2019,"Nice and clean dog cafe. The dogs are cute. Two little one even like slept on our lap
for a long time. Entry fee is very reasonable; 150 baht per person (One drink is included). no time limit. It was so enjoyable that w stayed fir to hours.",โฮงโฮงคาเฟพทยาไทย,12.95507,100.913879
1 hour foot massage,ก.พ.2018,"Very nice place. Seems to have the most girls working. They wear colorful purple outfits and make you feel welcome. Foot massage is really relaxing. The two times I went I was crying because my calves were so tight and she got the knots out. Super cheap and I tipped 100% probably upsetting the Thai economy 🙄. 200 baht for an hour, approximately $7 usd",ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Besonderes Lob,ม.ค.2018,Ich habe dort eine sehr gute Massage erhalten. Frau Pola hat zuerst mit mir mein Schmerzbild ausführlich besprochen und dann entsprechend professionell massiert. Ich kann diese Physiotherapeutin nur empfehlen. Tolle Arbeit! Exzellent! Empfehlung! Martin,ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Lovely,ม.ค.2018,The best massage in town of Pattaya !!! A relaxing place where you fell like in sky . The personal is pro and treat you well.,ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Отличный массаж,ก.พ.2017,Делала массаж ног и аромассаж спины девочки молодцы старались очень все делали с душой приеду обязательно только у них буду делать,ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
отлично,พ.ย.2016,"Отдыхали в отеле напротив массажного салона.Возвращаясь вечером в отель, либо утром после завтрака обязательно ходили на массаж.Уютная обстановка, спокойно,удобные кресла и приятные, милые массажистки.Любой массаж делают великолепно!",ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Great service,ต.ค.2016,"Like many massage parlours in the area, all very welcoming & offer a variety of services, this one is really good & worth a visit, prices are on a par with others in the area at 200 bhat for foot or Thai, the problem is choosing, been to several during our stay but many aren't listed to review & TA rejected requests to add for reasons known only to them.",ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Good services at a low cost,ส.ค.2016,Services as good as many others which cost a lot more. Need not wait as it is usually not full. Clean and pleasant for massage.,ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Обожаю массаж,ก.ค.2016,Находится на Колце Дельфинов! Удобные кресла! Дружелюбный персонал! Качественный массаж! Wi fi. Приемлемые цены! Мне нравится;),ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Great service and good price,เม.ย.2016,"Nice atmosphere, Therapists have service mind and good manner. I like this place so much relax and peace..good price too..I usually go to get massage this place.",ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
"Nice clean massage parlour, nice ambience, friendly staff",มี.ค.2016,"The massage parlour is clean, with nice ambience. The staff is friendly and competent, the prices are standard with 200 BT for Thai massage, 300 BT for oil massage and 400 BT for body scrub.",ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
1 hour foot massage,ก.พ.2018,"Very nice place. Seems to have the most girls working. They wear colorful purple outfits and make you feel welcome. Foot massage is really relaxing. The two times I went I was crying because my calves were so tight and she got the knots out. Super cheap and I tipped 100% probably upsetting the Thai economy 🙄. 200 baht for an hour, approximately $7 usd",ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Besonderes Lob,ม.ค.2018,Ich habe dort eine sehr gute Massage erhalten. Frau Pola hat zuerst mit mir mein Schmerzbild ausführlich besprochen und dann entsprechend professionell massiert. Ich kann diese Physiotherapeutin nur empfehlen. Tolle Arbeit! Exzellent! Empfehlung! Martin,ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Lovely,ม.ค.2018,The best massage in town of Pattaya !!! A relaxing place where you fell like in sky . The personal is pro and treat you well.,ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Отличный массаж,ก.พ.2017,Делала массаж ног и аромассаж спины девочки молодцы старались очень все делали с душой приеду обязательно только у них буду делать,ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
отлично,พ.ย.2016,"Отдыхали в отеле напротив массажного салона.Возвращаясь вечером в отель, либо утром после завтрака обязательно ходили на массаж.Уютная обстановка, спокойно,удобные кресла и приятные, милые массажистки.Любой массаж делают великолепно!",ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Great service,ต.ค.2016,"Like many massage parlours in the area, all very welcoming & offer a variety of services, this one is really good & worth a visit, prices are on a par with others in the area at 200 bhat for foot or Thai, the problem is choosing, been to several during our stay but many aren't listed to review & TA rejected requests to add for reasons known only to them.",ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Good services at a low cost,ส.ค.2016,Services as good as many others which cost a lot more. Need not wait as it is usually not full. Clean and pleasant for massage.,ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Обожаю массаж,ก.ค.2016,Находится на Колце Дельфинов! Удобные кресла! Дружелюбный персонал! Качественный массаж! Wi fi. Приемлемые цены! Мне нравится;),ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
Great service and good price,เม.ย.2016,"Nice atmosphere, Therapists have service mind and good manner. I like this place so much relax and peace..good price too..I usually go to get massage this place.",ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
"Nice clean massage parlour, nice ambience, friendly staff",มี.ค.2016,"The massage parlour is clean, with nice ambience. The staff is friendly and competent, the prices are standard with 200 BT for Thai massage, 300 BT for oil massage and 400 BT for body scrub.",ใจดนวดแผนไทยพทยาไทย,12.96736,100.89946
อาหารบุฟเฟ่ต์ใช้ได้ ราคาไม่แพง แต่การแสดงไม่มีอะไร กิจกรรมก็ไม่ค่อยน่าสนใจ,มิ.ย.2017,เป็นหมู่บ้านศิลปะวัฒนธรรมไทย แต่การแสดงไม่น่าสนใจเท่าไร กิจกรรมก็ไม่มีอะไรโดดเด่น มีให้หยอดขนมครก จัดดอกไม้ ร้อยมาลัยแบบง่ายๆ สอนเพ้นท์ร่มซึ่งต้องจ่ายเพิ่ม มีแสดงหนังตะลุงแบบสั้นๆ ไม่มีขบวนแห่ต่างๆ หรือการแสดงขนมธรรมเนียมประเพณีอย่างที่เคยโฆษณา เลยดูจืดๆ ไม่ค่อยมีอะไร อาหารบุฟเฟ่ต์มีขันโตกด้วย รสชาติใช้ได้ คาดหวังไว้ว่าจะดีกว่านี้,ไทธานหมบานวฒนธรรมและศลปะบานบางเสรไทย,12.76066,100.902351
ไททานี พัทยา,ก.ย.2016,"เป็นสถานที่อนุรักษ์ วัฒนธรรมไทยไว้ได้เป็นอย่างดี สังเกตจากการจัดวางอาหารขันโตก วิจิตร งดงาม สะอาดและอร่อย
การแสดงระหว่างทานขันโตกเยี่ยมยอดมาก มีกิจกรรมให้ทำหลากหลาย ประทับใจจริงๆ",ไทธานหมบานวฒนธรรมและศลปะบานบางเสรไทย,12.76066,100.902351
ไทธานี,มิ.ย.2016,เข้าไปเยือนมีแต่ทัวร์จีน. สถานที่ใหญ่โต การตัดตกแต่งใช้ได้ บุฟเฟต์ขันโตกไม่ผ่านอย่างแรง อาหารรสชาติธรรมดา ไม่มีไรที่ดูเป็นอาหารเหนือ,ไทธานหมบานวฒนธรรมและศลปะบานบางเสรไทย,12.76066,100.902351
แหล่งท่องเที่ยวใหม่,ก.ย.2015,ยังเป็นแหล่งท่องเที่ยวใหม่ ความพร้อมยังน้อยและยังก่อสร้าง ยังไม่เสร็จสิ้นตามโครงการ แต่อย่างไรก็ตามก็อาจจะดีในอนาคต แถมอยู่ใกล้กับสวนนงนุช,ไทธานหมบานวฒนธรรมและศลปะบานบางเสรไทย,12.76066,100.902351
เที่ยว ชอ๊ป ชิม อิ่มศิลปะวัฒนธรรม,พ.ค.2015,เป็นสถานที่รวมศิลปวัฒนธรรมต่าง ๆของไทยเข้าด้วยกัน สถานที่อยู่ไกลจากพัทยาพอสมควรไปทางสวนนงนุช ไทธานีมีการแบ่งโซนต่างๆ ไว้หลายโซนไม่ว่าจะเป็นโซนการแสดงศิลปวัฒนธรรมภาคต่าง ๆ โรงมหรสพ รวมไปถึงมีสถานที่สำหรับกินขันโตกของภาคเหนือด้วย ส่วนราคาพอรับได้ เบื่อ ๆ ก็ซื้อของฝากซึ่งมีหลายอย่างและอย่าลืมเอาเมมโมรีการ์ดติดตัวไปด้วย ได้ถ่ายภาพสวย ๆกันจุใจทีเดียว,ไทธานหมบานวฒนธรรมและศลปะบานบางเสรไทย,12.76066,100.902351
สถานที่สวยมากบรรยากาศก็ดี,ต.ค.2014,ได้บรรยากาศของไทยแบบแท้ๆอาหารขันโตกชุดไทย4ภาคการแสดง4ภาคสวยงามมากค่ะ มีรถมัาให้ถ่ายรูปด้วยและก็มีตู้กดสายไหมที่สมัยเด็กๆเคยเล่นมาก่อนด้วย,ไทธานหมบานวฒนธรรมและศลปะบานบางเสรไทย,12.76066,100.902351
